"id" "instruction" "strength_bin" "response" "rt" "y" "y_dummy"
"15418" "kr" "speed" "4" "light" 0.275 1 0
"15419" "kr" "speed" "1" "dark" 0.186 0 1
"15420" "kr" "speed" "1" "dark" 0.232 0 1
"15421" "kr" "speed" "1" "dark" 0.249 0 1
"15422" "kr" "speed" "0" "dark" 0.325 0 1
"15423" "kr" "speed" "1" "dark" 0.358 0 1
"15424" "kr" "speed" "4" "dark" 0.293 0 1
"15425" "kr" "speed" "0" "dark" 0.291 0 1
"15426" "kr" "speed" "0" "light" 0.228 1 0
"15427" "kr" "speed" "2" "light" 0.308 1 0
"15428" "kr" "speed" "4" "light" 0.282 1 0
"15429" "kr" "speed" "4" "light" 0.241 1 0
"15430" "kr" "speed" "4" "dark" 0.286 0 1
"15431" "kr" "speed" "4" "light" 0.224 1 0
"15432" "kr" "speed" "4" "light" 0.199 1 0
"15433" "kr" "speed" "1" "dark" 0.252 0 1
"15434" "kr" "speed" "4" "light" 0.294 1 0
"15435" "kr" "speed" "3" "light" 0.214 1 0
"15436" "kr" "speed" "2" "dark" 0.205 0 1
"15437" "kr" "speed" "1" "dark" 0.249 0 1
"15438" "kr" "speed" "1" "dark" 0.267 0 1
"15439" "kr" "speed" "4" "light" 0.311 1 0
"15440" "kr" "speed" "1" "dark" 0.287 0 1
"15441" "kr" "speed" "2" "dark" 0.265 0 1
"15442" "kr" "speed" "4" "light" 0.238 1 0
"15443" "kr" "speed" "2" "dark" 0.187 0 1
"15444" "kr" "speed" "3" "dark" 0.249 0 1
"15445" "kr" "speed" "4" "light" 0.22 1 0
"15446" "kr" "speed" "1" "light" 0.233 1 0
"15447" "kr" "speed" "4" "light" 0.291 1 0
"15448" "kr" "speed" "3" "dark" 0.221 0 1
"15449" "kr" "speed" "4" "light" 0.245 1 0
"15450" "kr" "speed" "4" "light" 0.183 1 0
"15451" "kr" "speed" "3" "light" 0.233 1 0
"15452" "kr" "speed" "2" "light" 0.309 1 0
"15453" "kr" "speed" "0" "light" 0.259 1 0
"15454" "kr" "speed" "0" "dark" 0.265 0 1
"15455" "kr" "speed" "2" "light" 0.293 1 0
"15456" "kr" "speed" "0" "dark" 0.33 0 1
"15457" "kr" "speed" "1" "dark" 0.274 0 1
"15458" "kr" "speed" "1" "dark" 0.316 0 1
"15459" "kr" "speed" "0" "dark" 0.316 0 1
"15460" "kr" "speed" "2" "dark" 0.317 0 1
"15461" "kr" "speed" "0" "light" 0.337 1 0
"15462" "kr" "speed" "1" "light" 0.281 1 0
"15463" "kr" "speed" "4" "light" 0.309 1 0
"15464" "kr" "speed" "4" "light" 0.292 1 0
"15465" "kr" "speed" "3" "dark" 0.271 0 1
"15466" "kr" "speed" "0" "dark" 0.36 0 1
"15467" "kr" "accuracy" "2" "light" 0.62 1 0
"15468" "kr" "accuracy" "2" "light" 0.571 1 0
"15469" "kr" "accuracy" "3" "light" 0.486 1 0
"15470" "kr" "accuracy" "0" "dark" 0.608 0 1
"15471" "kr" "accuracy" "0" "dark" 0.394 0 1
"15472" "kr" "accuracy" "3" "light" 0.499 1 0
"15473" "kr" "accuracy" "2" "light" 0.489 1 0
"15474" "kr" "accuracy" "4" "light" 0.496 1 0
"15475" "kr" "accuracy" "1" "dark" 0.907 0 1
"15476" "kr" "accuracy" "4" "light" 0.381 1 0
"15477" "kr" "accuracy" "2" "dark" 0.693 0 1
"15478" "kr" "accuracy" "3" "light" 0.856 1 0
"15479" "kr" "accuracy" "0" "dark" 0.592 0 1
"15480" "kr" "accuracy" "4" "light" 0.497 1 0
"15481" "kr" "accuracy" "4" "light" 0.505 1 0
"15482" "kr" "accuracy" "4" "light" 0.455 1 0
"15483" "kr" "accuracy" "4" "light" 0.339 1 0
"15484" "kr" "accuracy" "4" "light" 0.441 1 0
"15485" "kr" "accuracy" "4" "light" 0.522 1 0
"15486" "kr" "accuracy" "2" "dark" 0.778 0 1
"15487" "kr" "accuracy" "4" "light" 0.374 1 0
"15488" "kr" "accuracy" "1" "dark" 0.403 0 1
"15489" "kr" "accuracy" "4" "light" 0.35 1 0
"15490" "kr" "accuracy" "0" "dark" 0.518 0 1
"15491" "kr" "accuracy" "3" "light" 0.498 1 0
"15492" "kr" "accuracy" "1" "dark" 0.558 0 1
"15493" "kr" "accuracy" "0" "dark" 0.503 0 1
"15494" "kr" "accuracy" "3" "light" 0.431 1 0
"15495" "kr" "accuracy" "0" "dark" 0.467 0 1
"15496" "kr" "accuracy" "0" "dark" 0.402 0 1
"15497" "kr" "accuracy" "0" "dark" 0.486 0 1
"15498" "kr" "accuracy" "2" "light" 0.381 1 0
"15499" "kr" "accuracy" "4" "light" 0.454 1 0
"15500" "kr" "accuracy" "2" "dark" 0.866 0 1
"15501" "kr" "accuracy" "4" "light" 0.722 1 0
"15502" "kr" "accuracy" "2" "dark" 1.155 0 1
"15503" "kr" "accuracy" "4" "light" 1.261 1 0
"15504" "kr" "accuracy" "2" "dark" 2.838 0 1
"15505" "kr" "accuracy" "2" "dark" 0.686 0 1
"15506" "kr" "accuracy" "1" "dark" 0.56 0 1
"15507" "kr" "accuracy" "1" "dark" 0.67 0 1
"15508" "kr" "accuracy" "3" "light" 1.102 1 0
"15509" "kr" "accuracy" "0" "dark" 0.401 0 1
"15510" "kr" "accuracy" "0" "dark" 0.469 0 1
"15511" "kr" "accuracy" "4" "light" 0.513 1 0
"15512" "kr" "accuracy" "4" "light" 0.601 1 0
"15513" "kr" "accuracy" "0" "dark" 0.593 0 1
"15514" "kr" "accuracy" "0" "dark" 0.6 0 1
"15515" "kr" "accuracy" "3" "light" 0.947 1 0
"15516" "kr" "accuracy" "3" "dark" 1.403 0 1
"15517" "kr" "accuracy" "3" "light" 2.074 1 0
"15518" "kr" "accuracy" "4" "light" 0.438 1 0
"15519" "kr" "accuracy" "1" "dark" 0.79 0 1
"15520" "kr" "accuracy" "3" "light" 0.516 1 0
"15521" "kr" "accuracy" "4" "light" 0.413 1 0
"15522" "kr" "accuracy" "3" "light" 0.321 1 0
"15523" "kr" "accuracy" "4" "light" 0.48 1 0
"15524" "kr" "accuracy" "3" "dark" 0.692 0 1
"15525" "kr" "accuracy" "0" "dark" 0.645 0 1
"15526" "kr" "accuracy" "4" "light" 0.44 1 0
"15527" "kr" "accuracy" "0" "dark" 0.458 0 1
"15528" "kr" "accuracy" "1" "light" 0.926 1 0
"15529" "kr" "accuracy" "0" "light" 1.822 1 0
"15530" "kr" "accuracy" "0" "dark" 0.591 0 1
"15531" "kr" "accuracy" "3" "light" 0.495 1 0
"15532" "kr" "accuracy" "0" "dark" 0.631 0 1
"15533" "kr" "accuracy" "1" "light" 0.943 1 0
"15534" "kr" "accuracy" "4" "light" 0.394 1 0
"15535" "kr" "accuracy" "0" "dark" 0.592 0 1
"15536" "kr" "accuracy" "0" "dark" 0.433 0 1
"15537" "kr" "accuracy" "3" "light" 0.63 1 0
"15538" "kr" "accuracy" "0" "dark" 1.295 0 1
"15539" "kr" "accuracy" "3" "light" 0.821 1 0
"15540" "kr" "accuracy" "2" "dark" 2.008 0 1
"15541" "kr" "accuracy" "2" "dark" 2.897 0 1
"15542" "kr" "accuracy" "4" "light" 0.38 1 0
"15543" "kr" "accuracy" "0" "dark" 0.69 0 1
"15544" "kr" "accuracy" "2" "light" 2.338 1 0
"15545" "kr" "accuracy" "3" "light" 1.074 1 0
"15546" "kr" "accuracy" "1" "dark" 0.597 0 1
"15547" "kr" "accuracy" "0" "dark" 0.387 0 1
"15548" "kr" "accuracy" "3" "light" 0.679 1 0
"15549" "kr" "accuracy" "1" "dark" 2.076 0 1
"15550" "kr" "accuracy" "0" "dark" 0.526 0 1
"15551" "kr" "accuracy" "4" "light" 0.497 1 0
"15552" "kr" "accuracy" "4" "light" 0.536 1 0
"15553" "kr" "accuracy" "1" "dark" 1.039 0 1
"15554" "kr" "accuracy" "2" "light" 1.16 1 0
"15555" "kr" "accuracy" "4" "light" 0.944 1 0
"15556" "kr" "accuracy" "3" "dark" 2.392 0 1
"15557" "kr" "accuracy" "1" "dark" 0.679 0 1
"15558" "kr" "accuracy" "4" "light" 0.412 1 0
"15559" "kr" "accuracy" "2" "light" 1.746 1 0
"15560" "kr" "accuracy" "0" "dark" 0.558 0 1
"15561" "kr" "accuracy" "2" "light" 1.784 1 0
"15562" "kr" "accuracy" "1" "dark" 0.774 0 1
"15563" "kr" "accuracy" "4" "light" 0.508 1 0
"15564" "kr" "accuracy" "0" "dark" 0.642 0 1
"15565" "kr" "accuracy" "2" "light" 0.682 1 0
"15566" "kr" "accuracy" "0" "dark" 0.501 0 1
"15567" "kr" "accuracy" "3" "light" 0.546 1 0
"15568" "kr" "accuracy" "1" "light" 1.093 1 0
"15569" "kr" "accuracy" "1" "dark" 0.98 0 1
"15570" "kr" "accuracy" "4" "light" 0.522 1 0
"15571" "kr" "accuracy" "1" "light" 3.313 1 0
"15572" "kr" "accuracy" "4" "light" 0.391 1 0
"15573" "kr" "accuracy" "4" "dark" 2.149 0 1
"15574" "kr" "accuracy" "0" "dark" 0.755 0 1
"15575" "kr" "accuracy" "0" "dark" 0.831 0 1
"15576" "kr" "accuracy" "4" "light" 0.497 1 0
"15577" "kr" "accuracy" "4" "light" 0.57 1 0
"15578" "kr" "accuracy" "3" "dark" 1.271 0 1
"15579" "kr" "accuracy" "2" "dark" 0.808 0 1
"15580" "kr" "accuracy" "1" "dark" 0.682 0 1
"15581" "kr" "accuracy" "4" "light" 0.63 1 0
"15582" "kr" "accuracy" "0" "dark" 0.659 0 1
"15583" "kr" "accuracy" "0" "dark" 0.868 0 1
"15584" "kr" "accuracy" "3" "light" 0.7 1 0
"15585" "kr" "accuracy" "0" "dark" 0.676 0 1
"15586" "kr" "accuracy" "3" "light" 0.78 1 0
"15587" "kr" "accuracy" "1" "dark" 0.668 0 1
"15588" "kr" "accuracy" "1" "dark" 1.176 0 1
"15589" "kr" "accuracy" "1" "light" 1.369 1 0
"15590" "kr" "accuracy" "2" "light" 2.569 1 0
"15591" "kr" "accuracy" "0" "dark" 0.399 0 1
"15592" "kr" "accuracy" "1" "dark" 0.587 0 1
"15593" "kr" "accuracy" "2" "light" 1.173 1 0
"15594" "kr" "accuracy" "3" "dark" 3.814 0 1
"15595" "kr" "accuracy" "2" "dark" 0.957 0 1
"15596" "kr" "accuracy" "0" "dark" 1.313 0 1
"15597" "kr" "accuracy" "3" "light" 0.562 1 0
"15598" "kr" "accuracy" "2" "dark" 1.411 0 1
"15599" "kr" "accuracy" "4" "light" 0.427 1 0
"15600" "kr" "accuracy" "3" "light" 1.03 1 0
"15601" "kr" "accuracy" "0" "dark" 0.538 0 1
"15602" "kr" "accuracy" "2" "dark" 2.936 0 1
"15603" "kr" "accuracy" "1" "dark" 3.383 0 1
"15604" "kr" "accuracy" "2" "dark" 1.121 0 1
"15605" "kr" "accuracy" "1" "dark" 4.005 0 1
"15606" "kr" "accuracy" "3" "light" 0.386 1 0
"15607" "kr" "accuracy" "4" "light" 0.624 1 0
"15608" "kr" "accuracy" "4" "light" 0.352 1 0
"15609" "kr" "accuracy" "4" "light" 0.385 1 0
"15610" "kr" "accuracy" "0" "dark" 1.039 0 1
"15611" "kr" "accuracy" "0" "light" 1.831 1 0
"15612" "kr" "accuracy" "3" "light" 0.392 1 0
"15613" "kr" "accuracy" "0" "dark" 0.629 0 1
"15614" "kr" "accuracy" "1" "light" 0.903 1 0
"15615" "kr" "accuracy" "3" "light" 1.688 1 0
"15616" "kr" "accuracy" "3" "light" 2.006 1 0
"15617" "kr" "accuracy" "1" "dark" 1.619 0 1
"15618" "kr" "accuracy" "3" "light" 1.541 1 0
"15619" "kr" "accuracy" "4" "light" 0.469 1 0
"15620" "kr" "accuracy" "2" "dark" 1.703 0 1
"15621" "kr" "accuracy" "0" "dark" 0.777 0 1
"15622" "kr" "accuracy" "1" "light" 1.517 1 0
"15623" "kr" "accuracy" "0" "dark" 0.86 0 1
"15624" "kr" "accuracy" "1" "light" 2.518 1 0
"15625" "kr" "accuracy" "0" "dark" 1.152 0 1
"15626" "kr" "accuracy" "0" "dark" 1.562 0 1
"15627" "kr" "accuracy" "2" "light" 1.309 1 0
"15628" "kr" "accuracy" "0" "dark" 0.502 0 1
"15629" "kr" "accuracy" "0" "dark" 0.635 0 1
"15630" "kr" "accuracy" "4" "light" 0.532 1 0
"15631" "kr" "accuracy" "2" "dark" 2.299 0 1
"15632" "kr" "accuracy" "4" "light" 0.432 1 0
"15633" "kr" "accuracy" "4" "light" 1.299 1 0
"15634" "kr" "accuracy" "4" "light" 0.347 1 0
"15635" "kr" "accuracy" "0" "dark" 0.64 0 1
"15636" "kr" "accuracy" "0" "dark" 0.503 0 1
"15637" "kr" "accuracy" "0" "dark" 0.566 0 1
"15638" "kr" "accuracy" "3" "light" 0.597 1 0
"15639" "kr" "accuracy" "2" "light" 1.233 1 0
"15640" "kr" "accuracy" "4" "light" 0.265 1 0
"15641" "kr" "accuracy" "3" "light" 1.151 1 0
"15642" "kr" "accuracy" "3" "light" 0.454 1 0
"15643" "kr" "accuracy" "3" "light" 1.182 1 0
"15644" "kr" "accuracy" "1" "dark" 1.82 0 1
"15645" "kr" "accuracy" "4" "light" 0.441 1 0
"15646" "kr" "accuracy" "0" "dark" 0.567 0 1
"15647" "kr" "accuracy" "2" "light" 1.458 1 0
"15648" "kr" "accuracy" "4" "light" 1.032 1 0
"15649" "kr" "accuracy" "0" "dark" 0.481 0 1
"15650" "kr" "accuracy" "2" "light" 1.225 1 0
"15651" "kr" "accuracy" "2" "dark" 1.415 0 1
"15652" "kr" "accuracy" "3" "light" 0.803 1 0
"15653" "kr" "accuracy" "0" "dark" 0.473 0 1
"15654" "kr" "accuracy" "4" "light" 0.349 1 0
"15655" "kr" "accuracy" "2" "light" 0.883 1 0
"15656" "kr" "accuracy" "0" "dark" 0.443 0 1
"15657" "kr" "accuracy" "2" "light" 0.415 1 0
"15658" "kr" "accuracy" "0" "dark" 0.41 0 1
"15659" "kr" "accuracy" "4" "light" 0.399 1 0
"15660" "kr" "accuracy" "1" "dark" 0.875 0 1
"15661" "kr" "accuracy" "4" "light" 0.466 1 0
"15662" "kr" "accuracy" "3" "light" 0.588 1 0
"15663" "kr" "accuracy" "0" "dark" 0.808 0 1
"15664" "kr" "accuracy" "4" "light" 0.548 1 0
"15665" "kr" "accuracy" "4" "light" 0.496 1 0
"15666" "kr" "accuracy" "4" "light" 0.339 1 0
"15667" "kr" "accuracy" "2" "light" 2.063 1 0
"15668" "kr" "accuracy" "4" "light" 0.546 1 0
"15669" "nh" "speed" "0" "dark" 0.35 0 1
"15670" "nh" "speed" "4" "dark" 0.283 0 1
"15671" "nh" "speed" "1" "dark" 0.456 0 1
"15672" "nh" "speed" "3" "light" 0.353 1 0
"15673" "nh" "speed" "0" "dark" 0.287 0 1
"15674" "nh" "speed" "3" "light" 0.311 1 0
"15675" "nh" "speed" "2" "dark" 0.253 0 1
"15676" "nh" "speed" "2" "light" 0.353 1 0
"15677" "nh" "speed" "4" "light" 0.275 1 0
"15678" "nh" "speed" "3" "light" 0.481 1 0
"15679" "nh" "speed" "1" "dark" 0.32 0 1
"15680" "nh" "speed" "1" "dark" 0.482 0 1
"15681" "nh" "speed" "2" "light" 0.41 1 0
"15682" "nh" "speed" "4" "light" 0.324 1 0
"15683" "nh" "speed" "4" "light" 0.398 1 0
"15684" "nh" "speed" "4" "light" 0.448 1 0
"15685" "nh" "speed" "1" "dark" 0.337 0 1
"15686" "nh" "speed" "1" "dark" 0.476 0 1
"15687" "nh" "speed" "2" "light" 0.559 1 0
"15688" "nh" "speed" "0" "dark" 0.328 0 1
"15689" "nh" "speed" "3" "light" 0.327 1 0
"15690" "nh" "speed" "1" "light" 0.399 1 0
"15691" "nh" "speed" "0" "dark" 0.413 0 1
"15692" "nh" "speed" "3" "light" 0.437 1 0
"15693" "nh" "speed" "4" "light" 0.432 1 0
"15694" "nh" "speed" "0" "dark" 0.353 0 1
"15695" "nh" "speed" "3" "light" 0.343 1 0
"15696" "nh" "speed" "4" "light" 0.359 1 0
"15697" "nh" "speed" "4" "light" 0.363 1 0
"15698" "nh" "speed" "3" "dark" 0.381 0 1
"15699" "nh" "speed" "1" "dark" 0.398 0 1
"15700" "nh" "speed" "3" "light" 0.444 1 0
"15701" "nh" "speed" "4" "light" 0.464 1 0
"15702" "nh" "speed" "0" "dark" 0.347 0 1
"15703" "nh" "speed" "1" "dark" 0.365 0 1
"15704" "nh" "speed" "4" "light" 0.404 1 0
"15705" "nh" "speed" "4" "light" 0.364 1 0
"15706" "nh" "speed" "0" "dark" 0.354 0 1
"15707" "nh" "speed" "2" "dark" 0.531 0 1
"15708" "nh" "speed" "1" "dark" 0.339 0 1
"15709" "nh" "speed" "3" "light" 0.451 1 0
"15710" "nh" "speed" "4" "light" 0.333 1 0
"15711" "nh" "speed" "2" "dark" 0.337 0 1
"15712" "nh" "speed" "0" "dark" 0.35 0 1
"15713" "nh" "speed" "4" "light" 0.344 1 0
"15714" "nh" "speed" "0" "dark" 0.319 0 1
"15715" "nh" "speed" "4" "light" 0.393 1 0
"15716" "nh" "speed" "4" "light" 0.414 1 0
"15717" "nh" "speed" "2" "dark" 0.485 0 1
"15718" "nh" "speed" "4" "light" 0.41 1 0
"15719" "nh" "speed" "3" "dark" 0.501 0 1
"15720" "nh" "speed" "4" "light" 0.385 1 0
"15721" "nh" "speed" "0" "dark" 0.336 0 1
"15722" "nh" "speed" "2" "dark" 0.614 0 1
"15723" "nh" "speed" "4" "light" 0.367 1 0
"15724" "nh" "speed" "4" "light" 0.333 1 0
"15725" "nh" "speed" "4" "dark" 0.412 0 1
"15726" "nh" "speed" "0" "dark" 0.309 0 1
"15727" "nh" "speed" "1" "dark" 0.331 0 1
"15728" "nh" "speed" "4" "light" 0.393 1 0
"15729" "nh" "speed" "4" "light" 0.396 1 0
"15730" "nh" "speed" "4" "light" 0.482 1 0
"15731" "nh" "speed" "4" "dark" 0.379 0 1
"15732" "nh" "speed" "1" "dark" 0.405 0 1
"15733" "nh" "speed" "4" "light" 0.435 1 0
"15734" "nh" "speed" "4" "light" 0.433 1 0
"15735" "nh" "speed" "0" "dark" 0.337 0 1
"15736" "nh" "speed" "3" "light" 0.345 1 0
"15737" "nh" "speed" "3" "light" 0.31 1 0
"15738" "nh" "speed" "2" "light" 0.416 1 0
"15739" "nh" "speed" "0" "dark" 0.353 0 1
"15740" "nh" "speed" "4" "light" 0.388 1 0
"15741" "nh" "speed" "2" "dark" 0.437 0 1
"15742" "nh" "speed" "4" "light" 0.428 1 0
"15743" "nh" "speed" "3" "dark" 0.619 0 1
"15744" "nh" "speed" "4" "light" 0.352 1 0
"15745" "nh" "speed" "2" "dark" 0.546 0 1
"15746" "nh" "speed" "3" "light" 0.485 1 0
"15747" "nh" "speed" "1" "dark" 0.42 0 1
"15748" "nh" "speed" "0" "dark" 0.375 0 1
"15749" "nh" "speed" "0" "dark" 0.349 0 1
"15750" "nh" "speed" "1" "dark" 0.531 0 1
"15751" "nh" "speed" "0" "dark" 0.244 0 1
"15752" "nh" "speed" "4" "light" 0.371 1 0
"15753" "nh" "speed" "4" "dark" 0.302 0 1
"15754" "nh" "speed" "2" "dark" 0.423 0 1
"15755" "nh" "speed" "0" "dark" 0.407 0 1
"15756" "nh" "speed" "4" "light" 0.411 1 0
"15757" "nh" "speed" "3" "light" 0.48 1 0
"15758" "nh" "speed" "3" "light" 0.415 1 0
"15759" "nh" "speed" "0" "dark" 0.33 0 1
"15760" "nh" "speed" "4" "light" 0.412 1 0
"15761" "nh" "speed" "1" "dark" 0.271 0 1
"15762" "nh" "speed" "4" "light" 0.345 1 0
"15763" "nh" "speed" "3" "light" 0.399 1 0
"15764" "nh" "speed" "1" "dark" 0.47 0 1
"15765" "nh" "speed" "0" "dark" 0.333 0 1
"15766" "nh" "speed" "0" "dark" 0.366 0 1
"15767" "nh" "speed" "4" "light" 0.363 1 0
"15768" "nh" "speed" "3" "light" 0.333 1 0
"15769" "nh" "speed" "4" "light" 0.317 1 0
"15770" "nh" "speed" "0" "dark" 0.387 0 1
"15771" "nh" "speed" "4" "light" 0.411 1 0
"15772" "nh" "speed" "4" "light" 0.316 1 0
"15773" "nh" "speed" "4" "light" 0.3 1 0
"15774" "nh" "speed" "4" "light" 0.332 1 0
"15775" "nh" "speed" "3" "light" 0.216 1 0
"15776" "nh" "speed" "4" "light" 0.365 1 0
"15777" "nh" "speed" "2" "dark" 0.355 0 1
"15778" "nh" "speed" "4" "light" 0.344 1 0
"15779" "nh" "speed" "4" "light" 0.4 1 0
"15780" "nh" "speed" "0" "dark" 0.353 0 1
"15781" "nh" "speed" "2" "dark" 0.35 0 1
"15782" "nh" "speed" "4" "light" 0.345 1 0
"15783" "nh" "speed" "1" "dark" 0.453 0 1
"15784" "nh" "speed" "2" "light" 0.345 1 0
"15785" "nh" "speed" "4" "light" 0.342 1 0
"15786" "nh" "speed" "0" "dark" 0.387 0 1
"15787" "nh" "speed" "3" "light" 0.396 1 0
"15788" "nh" "speed" "2" "dark" 0.419 0 1
"15789" "nh" "speed" "2" "dark" 0.466 0 1
"15790" "nh" "speed" "2" "light" 0.487 1 0
"15791" "nh" "speed" "3" "light" 0.398 1 0
"15792" "nh" "speed" "0" "dark" 0.404 0 1
"15793" "nh" "speed" "0" "dark" 0.483 0 1
"15794" "nh" "speed" "1" "dark" 0.433 0 1
"15795" "nh" "speed" "2" "dark" 0.566 0 1
"15796" "nh" "speed" "4" "dark" 0.372 0 1
"15797" "nh" "speed" "0" "dark" 0.406 0 1
"15798" "nh" "speed" "2" "light" 0.425 1 0
"15799" "nh" "speed" "1" "dark" 0.521 0 1
"15800" "nh" "speed" "2" "light" 0.435 1 0
"15801" "nh" "speed" "4" "light" 0.433 1 0
"15802" "nh" "speed" "0" "dark" 0.354 0 1
"15803" "nh" "speed" "3" "light" 0.411 1 0
"15804" "nh" "speed" "3" "light" 0.366 1 0
"15805" "nh" "speed" "0" "dark" 0.331 0 1
"15806" "nh" "speed" "4" "light" 0.277 1 0
"15807" "nh" "speed" "4" "light" 0.401 1 0
"15808" "nh" "speed" "0" "dark" 0.354 0 1
"15809" "nh" "speed" "4" "light" 0.33 1 0
"15810" "nh" "speed" "3" "dark" 0.454 0 1
"15811" "nh" "speed" "4" "light" 0.412 1 0
"15812" "nh" "speed" "2" "dark" 0.337 0 1
"15813" "nh" "speed" "2" "light" 0.455 1 0
"15814" "nh" "speed" "4" "light" 0.333 1 0
"15815" "nh" "speed" "0" "dark" 0.354 0 1
"15816" "nh" "speed" "4" "light" 0.296 1 0
"15817" "nh" "speed" "4" "light" 0.333 1 0
"15818" "nh" "speed" "0" "dark" 0.303 0 1
"15819" "nh" "speed" "4" "light" 0.297 1 0
"15820" "nh" "speed" "3" "light" 0.349 1 0
"15821" "nh" "speed" "1" "light" 0.317 1 0
"15822" "nh" "speed" "0" "dark" 0.33 0 1
"15823" "nh" "speed" "0" "dark" 0.286 0 1
"15824" "nh" "speed" "0" "dark" 0.351 0 1
"15825" "nh" "speed" "0" "dark" 0.287 0 1
"15826" "nh" "speed" "1" "dark" 0.268 0 1
"15827" "nh" "speed" "4" "light" 0.372 1 0
"15828" "nh" "speed" "0" "dark" 0.354 0 1
"15829" "nh" "speed" "1" "dark" 0.351 0 1
"15830" "nh" "speed" "0" "dark" 0.3 0 1
"15831" "nh" "speed" "3" "light" 0.346 1 0
"15832" "nh" "speed" "3" "light" 0.326 1 0
"15833" "nh" "speed" "0" "dark" 0.317 0 1
"15834" "nh" "speed" "2" "light" 0.378 1 0
"15835" "nh" "speed" "3" "light" 0.385 1 0
"15836" "nh" "speed" "3" "light" 0.417 1 0
"15837" "nh" "speed" "4" "light" 0.366 1 0
"15838" "nh" "speed" "3" "dark" 0.404 0 1
"15839" "nh" "speed" "2" "dark" 0.51 0 1
"15840" "nh" "speed" "4" "light" 0.335 1 0
"15841" "nh" "speed" "3" "light" 0.376 1 0
"15842" "nh" "speed" "3" "light" 0.476 1 0
"15843" "nh" "speed" "2" "dark" 0.504 0 1
"15844" "nh" "speed" "2" "dark" 0.373 0 1
"15845" "nh" "speed" "2" "dark" 0.443 0 1
"15846" "nh" "speed" "4" "light" 0.279 1 0
"15847" "nh" "speed" "0" "dark" 0.364 0 1
"15848" "nh" "speed" "4" "light" 0.329 1 0
"15849" "nh" "speed" "1" "dark" 0.332 0 1
"15850" "nh" "speed" "0" "dark" 0.366 0 1
"15851" "nh" "speed" "4" "light" 0.595 1 0
"15852" "nh" "accuracy" "0" "dark" 0.53 0 1
"15853" "nh" "accuracy" "2" "dark" 0.832 0 1
"15854" "nh" "accuracy" "4" "light" 0.894 1 0
"15855" "nh" "accuracy" "3" "light" 0.651 1 0
"15856" "nh" "accuracy" "4" "light" 0.517 1 0
"15857" "nh" "accuracy" "0" "dark" 0.524 0 1
"15858" "nh" "accuracy" "0" "dark" 0.518 0 1
"15859" "nh" "accuracy" "4" "light" 0.637 1 0
"15860" "nh" "accuracy" "2" "dark" 0.704 0 1
"15861" "nh" "accuracy" "4" "light" 0.927 1 0
"15862" "nh" "accuracy" "4" "light" 0.535 1 0
"15863" "nh" "accuracy" "2" "dark" 0.945 0 1
"15864" "nh" "accuracy" "2" "dark" 0.759 0 1
"15865" "nh" "accuracy" "4" "light" 0.405 1 0
"15866" "nh" "accuracy" "4" "light" 0.451 1 0
"15867" "nh" "accuracy" "4" "dark" 0.639 0 1
"15868" "nh" "accuracy" "0" "dark" 0.588 0 1
"15869" "nh" "accuracy" "0" "dark" 0.568 0 1
"15870" "nh" "accuracy" "3" "light" 0.547 1 0
"15871" "nh" "accuracy" "0" "dark" 0.862 0 1
"15872" "nh" "accuracy" "1" "dark" 0.933 0 1
"15873" "nh" "accuracy" "3" "light" 1.008 1 0
"15874" "nh" "accuracy" "0" "dark" 0.588 0 1
"15875" "nh" "accuracy" "2" "dark" 0.633 0 1
"15876" "nh" "accuracy" "2" "dark" 0.701 0 1
"15877" "nh" "accuracy" "4" "light" 0.495 1 0
"15878" "nh" "accuracy" "4" "light" 0.535 1 0
"15879" "nh" "accuracy" "0" "dark" 0.505 0 1
"15880" "nh" "accuracy" "0" "dark" 0.502 0 1
"15881" "nh" "accuracy" "4" "light" 0.529 1 0
"15882" "nh" "accuracy" "4" "light" 0.55 1 0
"15883" "nh" "accuracy" "3" "light" 0.592 1 0
"15884" "nh" "accuracy" "2" "dark" 0.653 0 1
"15885" "nh" "accuracy" "1" "dark" 0.476 0 1
"15886" "nh" "accuracy" "0" "dark" 0.459 0 1
"15887" "nh" "accuracy" "4" "light" 0.479 1 0
"15888" "nh" "accuracy" "0" "dark" 0.54 0 1
"15889" "nh" "accuracy" "4" "light" 0.702 1 0
"15890" "nh" "accuracy" "4" "light" 1.006 1 0
"15891" "nh" "accuracy" "4" "light" 0.483 1 0
"15892" "nh" "accuracy" "0" "dark" 0.507 0 1
"15893" "nh" "accuracy" "1" "dark" 0.617 0 1
"15894" "nh" "accuracy" "0" "dark" 0.477 0 1
"15895" "nh" "accuracy" "0" "dark" 0.501 0 1
"15896" "nh" "accuracy" "1" "dark" 0.634 0 1
"15897" "nh" "accuracy" "4" "light" 0.56 1 0
"15898" "nh" "accuracy" "0" "dark" 0.499 0 1
"15899" "nh" "accuracy" "2" "dark" 0.599 0 1
"15900" "nh" "accuracy" "2" "dark" 0.56 0 1
"15901" "nh" "accuracy" "4" "light" 0.429 1 0
"15902" "nh" "accuracy" "0" "dark" 0.457 0 1
"15903" "nh" "accuracy" "3" "light" 0.529 1 0
"15904" "nh" "accuracy" "4" "light" 0.551 1 0
"15905" "nh" "accuracy" "1" "dark" 0.506 0 1
"15906" "nh" "accuracy" "2" "light" 0.48 1 0
